"Subject","Start Date","Start Time","End Date","End Time","All Day Event","Description","Location","Private"
"ПИВ; БГЭУ: 5/215; (ЭИИИ); 22 ДГН-1; (лек-12); неделя: 1","09/05/2025","8:15","09/05/2025","9:35","False","Прыгун Ирина Владимировна; БГЭУ: 5/215; (Экономика инвестиций и инноваций); 22 ДГН-1; (лекции); неделя: 1","БГЭУ: 5/215","True"
"ПИВ; БГЭУ: 5/115; (ЭИИИ); 22 ДГН-1; (лек-13); неделя: 3","09/18/2025","8:15","09/18/2025","9:35","False","Прыгун Ирина Владимировна; БГЭУ: 5/115; (Экономика инвестиций и инноваций); 22 ДГН-1; (лекции); неделя: 3","БГЭУ: 5/115","True"
"ПИВ; БГЭУ: 5/215; (ЭИИИ); 22 ДГН-1; (лек-14); неделя: 3","09/19/2025","8:15","09/19/2025","9:35","False","Прыгун Ирина Владимировна; БГЭУ: 5/215; (Экономика инвестиций и инноваций); 22 ДГН-1; (лекции); неделя: 3","БГЭУ: 5/215","True"
"ПИВ; БГЭУ: 5/115; (ЭИИИ); 22 ДГН-1; (лек-15); неделя: 4","09/25/2025","8:15","09/25/2025","9:35","False","Прыгун Ирина Владимировна; БГЭУ: 5/115; (Экономика инвестиций и инноваций); 22 ДГН-1; (лекции); неделя: 4","БГЭУ: 5/115","True"
"ПИВ; БГЭУ: 5/215; (ЭИИИ); 22 ДГН-1; (лек-16); неделя: 4","09/26/2025","8:15","09/26/2025","9:35","False","Прыгун Ирина Владимировна; БГЭУ: 5/215; (Экономика инвестиций и инноваций); 22 ДГН-1; (лекции); неделя: 4","БГЭУ: 5/215","True"
"ПИВ; БГЭУ: 3/436; (ЭО); 24 ДЭГ-124 ДЭЗ-1; (лек-13); неделя: 4","09/27/2025","8:15","09/27/2025","9:35","False","Прыгун Ирина Владимировна; БГЭУ: 3/436; (Экономика организации); 24 ДЭГ-124 ДЭЗ-1; (лекции); неделя: 4","БГЭУ: 3/436","True"
"ПИВ; БГЭУ: 3/436; (ЭО); 24 ДЭГ-124 ДЭЗ-1; (лек-14); неделя: 4","09/27/2025","9:45","09/27/2025","11:05","False","Прыгун Ирина Владимировна; БГЭУ: 3/436; (Экономика организации); 24 ДЭГ-124 ДЭЗ-1; (лекции); неделя: 4","БГЭУ: 3/436","True"
"ПИВ; БГЭУ: 1/1206; (ЭО); 24 ДЭГ-1; (кон-1); неделя: 19","01/10/2026","13:05","01/10/2026","14:25","False","Прыгун Ирина Владимировна; БГЭУ: 1/1206; (Экономика организации); 24 ДЭГ-1; (консультация); неделя: 19","БГЭУ: 1/1206","True"
"АЭМ; БГЭУ: 7/5; (УЭ); 25ЗБ01; (лек-1); неделя: 2","09/08/2025","11:15","09/08/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 7/5; (Управленческая экономика); 25ЗБ01; (лекции); неделя: 2","БГЭУ: 7/5","True"
"АЭМ; БГЭУ: 7/5; (УЭ); 25ЗБ01; (лек-2); неделя: 2","09/08/2025","13:05","09/08/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 7/5; (Управленческая экономика); 25ЗБ01; (лекции); неделя: 2","БГЭУ: 7/5","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-1); неделя: 2","09/08/2025","14:35","09/08/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 2","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 7/5; (ЦПБ); 25ЗБ01; (лек-1); неделя: 2","09/08/2025","16:05","09/08/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 7/5; (Цифровая поддержка бизнеса); 25ЗБ01; (лекции); неделя: 2","БГЭУ: 7/5","True"
"АЭМ; БГЭУ: 7/5; (ЦПБ); 25ЗБ01; (лек-2); неделя: 2","09/09/2025","14:35","09/09/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 7/5; (Цифровая поддержка бизнеса); 25ЗБ01; (лекции); неделя: 2","БГЭУ: 7/5","True"
"АЭМ; БГЭУ: 7/5; (ЦПБ); 25ЗБ01; (лек-3); неделя: 2","09/09/2025","16:05","09/09/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 7/5; (Цифровая поддержка бизнеса); 25ЗБ01; (лекции); неделя: 2","БГЭУ: 7/5","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-1); неделя: 2","09/09/2025","17:45","09/09/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 2","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-2); неделя: 2","09/09/2025","19:15","09/09/2025","20:35","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 2","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 7/5; (УЭ); 25ЗБ01; (пра-1); неделя: 2","09/10/2025","13:05","09/10/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 7/5; (Управленческая экономика); 25ЗБ01; (практические занятия); неделя: 2","БГЭУ: 7/5","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-2); неделя: 2","09/10/2025","16:05","09/10/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 2","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 3/234; (УЭ); 25ЗБ01; (лек-3); неделя: 2","09/11/2025","13:05","09/11/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 3/234; (Управленческая экономика); 25ЗБ01; (лекции); неделя: 2","БГЭУ: 3/234","True"
"АЭМ; БГЭУ: 4/601; (ЦПБ); 25ЗБ01; (лаб-1); неделя: 2","09/12/2025","17:45","09/12/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 4/601; (Цифровая поддержка бизнеса); 25ЗБ01; (лабораторные занятия); неделя: 2","БГЭУ: 4/601","True"
"АЭМ; БГЭУ: 4/601; (ЦПБ); 25ЗБ01; (лаб-2); неделя: 2","09/12/2025","19:15","09/12/2025","20:35","False","Аксень Эрнест Маврициевич; БГЭУ: 4/601; (Цифровая поддержка бизнеса); 25ЗБ01; (лабораторные занятия); неделя: 2","БГЭУ: 4/601","True"
"АЭМ; БГЭУ: 1/606; (МЭ); 22 ДЦК-1; (лек-1); неделя: 2","09/13/2025","11:15","09/13/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 1/606; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 2","БГЭУ: 1/606","True"
"АЭМ; БГЭУ: 1/801; (МЭ); 22 ДЦК-1; (лек-2); неделя: 2","09/13/2025","13:05","09/13/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 1/801; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 2","БГЭУ: 1/801","True"
"АЭМ; БГЭУ: 4/801; (УЭ); 25ЗБ01; (пра-2); неделя: 2","09/13/2025","14:35","09/13/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Управленческая экономика); 25ЗБ01; (практические занятия); неделя: 2","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 4/801; (УЭ); 25ЗБ01; (пра-3); неделя: 2","09/13/2025","16:05","09/13/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Управленческая экономика); 25ЗБ01; (практические занятия); неделя: 2","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 7/3; (Э); 23 РКП-2,3; (лек-1); неделя: 7","10/13/2025","11:15","10/13/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 7/3; (Эконометрика); 23 РКП-2,3; (лекции); неделя: 7","БГЭУ: 7/3","True"
"АЭМ; БГЭУ: 7/3; (Э); 23 РКП-2,3; (лек-2); неделя: 7","10/13/2025","13:05","10/13/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 7/3; (Эконометрика); 23 РКП-2,3; (лекции); неделя: 7","БГЭУ: 7/3","True"
"АЭМ; БГЭУ: 4/406; (Э); 24 ВВУ-1; (лек-1); неделя: 7","10/13/2025","16:05","10/13/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/406; (Эконометрика); 24 ВВУ-1; (лекции); неделя: 7","БГЭУ: 4/406","True"
"АЭМ; БГЭУ: 4/406; (Э); 24 ВВУ-1; (лек-2); неделя: 7","10/13/2025","17:45","10/13/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 4/406; (Эконометрика); 24 ВВУ-1; (лекции); неделя: 7","БГЭУ: 4/406","True"
"АЭМ; БГЭУ: 2/401; (ВЭ1); 25 АСП-4; (Вст-1); неделя: 7","10/14/2025","9:45","10/14/2025","11:05","False","Аксень Эрнест Маврициевич; БГЭУ: 2/401; (Вступительный экзамен-1); 25 АСП-4; (Вступительные экзамены); неделя: 7","БГЭУ: 2/401","True"
"АЭМ; БГЭУ: 4/406; (ИА); 24 ВВП-1; (лек-1); неделя: 7","10/14/2025","11:15","10/14/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 4/406; (Инвестиционный анализ); 24 ВВП-1; (лекции); неделя: 7","БГЭУ: 4/406","True"
"АЭМ; БГЭУ: 1/703; (МЭ); 22 ДЦК-1; (лек-3); неделя: 7","10/14/2025","16:05","10/14/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 1/703; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 7","БГЭУ: 1/703","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-3); неделя: 7","10/14/2025","17:45","10/14/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 7","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 7/11; (Э); 23 РКП-3; (кон-1); неделя: 9","10/27/2025","13:05","10/27/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 7/11; (Эконометрика); 23 РКП-3; (консультация); неделя: 9","БГЭУ: 7/11","True"
"АЭМ; БГЭУ: 7/11; (Э); 23 РКП-3; (экз-1); неделя: 9","10/27/2025","14:35","10/27/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 7/11; (Эконометрика); 23 РКП-3; (экзамен); неделя: 9","БГЭУ: 7/11","True"
"АЭМ; БГЭУ: 7/11; (Э); 23 РКП-3; (экз-2); неделя: 9","10/27/2025","16:05","10/27/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 7/11; (Эконометрика); 23 РКП-3; (экзамен); неделя: 9","БГЭУ: 7/11","True"
"АЭМ; БГЭУ: 3/250; (МЭ); 22 ДЦК-1; (лек-4); неделя: 9","10/28/2025","16:05","10/28/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 3/250; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 9","БГЭУ: 3/250","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-4); неделя: 9","10/28/2025","17:45","10/28/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 9","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 4/802; (Э); 23 РКП-2; (кон-1); неделя: 9","10/29/2025","9:45","10/29/2025","11:05","False","Аксень Эрнест Маврициевич; БГЭУ: 4/802; (Эконометрика); 23 РКП-2; (консультация); неделя: 9","БГЭУ: 4/802","True"
"АЭМ; БГЭУ: 4/802; (Э); 23 РКП-2; (экз-1); неделя: 9","10/29/2025","11:15","10/29/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 4/802; (Эконометрика); 23 РКП-2; (экзамен); неделя: 9","БГЭУ: 4/802","True"
"АЭМ; БГЭУ: 4/802; (Э); 23 РКП-2; (экз-2); неделя: 9","10/29/2025","13:05","10/29/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/802; (Эконометрика); 23 РКП-2; (экзамен); неделя: 9","БГЭУ: 4/802","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-3); неделя: 9","10/29/2025","14:35","10/29/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 9","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 4/703; (Э); 23 РКП-1; (кон-1); неделя: 9","11/01/2025","8:15","11/01/2025","9:35","False","Аксень Эрнест Маврициевич; БГЭУ: 4/703; (Эконометрика); 23 РКП-1; (консультация); неделя: 9","БГЭУ: 4/703","True"
"АЭМ; БГЭУ: 4/703; (Э); 23 РКП-1; (экз-1); неделя: 9","11/01/2025","9:45","11/01/2025","11:05","False","Аксень Эрнест Маврициевич; БГЭУ: 4/703; (Эконометрика); 23 РКП-1; (экзамен); неделя: 9","БГЭУ: 4/703","True"
"АЭМ; БГЭУ: 4/703; (Э); 23 РКП-1; (экз-2); неделя: 9","11/01/2025","11:15","11/01/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 4/703; (Эконометрика); 23 РКП-1; (экзамен); неделя: 9","БГЭУ: 4/703","True"
"АЭМ; БГЭУ: 4/405; (ИА); 24 ВВП-1; (пра-1); неделя: 9","11/01/2025","13:05","11/01/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/405; (Инвестиционный анализ); 24 ВВП-1; (практические занятия); неделя: 9","БГЭУ: 4/405","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-4); неделя: 1","09/01/2025","14:35","09/01/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 1","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-5); неделя: 1","09/02/2025","17:45","09/02/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 1","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 3/234; (ИП); 22 ДАП-1; (лек-6); неделя: 1","09/02/2025","19:15","09/02/2025","20:35","False","Аксень Эрнест Маврициевич; БГЭУ: 3/234; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 1","БГЭУ: 3/234","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-5); неделя: 1","09/03/2025","16:05","09/03/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 1","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 1/801; (МЭ); 22 ДЦК-1; (лек-5); неделя: 1","09/06/2025","11:15","09/06/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 1/801; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 1","БГЭУ: 1/801","True"
"АЭМ; БГЭУ: 1/801; (МЭ); 22 ДЦК-1; (лек-6); неделя: 1","09/06/2025","13:05","09/06/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 1/801; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 1","БГЭУ: 1/801","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 22 ДЦК-1; (лек-7); неделя: 14","12/01/2025","16:05","12/01/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 14","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 4/703; (МЭ); 22 ДЦК-1; (лек-8); неделя: 14","12/02/2025","16:05","12/02/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/703; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 14","БГЭУ: 4/703","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-7); неделя: 14","12/02/2025","17:45","12/02/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 14","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 4/406; (Э); 25 ВВП-1; (лек-1); неделя: 14","12/03/2025","13:05","12/03/2025","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/406; (Эконометрика); 25 ВВП-1; (лекции); неделя: 14","БГЭУ: 4/406","True"
"АЭМ; БГЭУ: 3/230; (МЭ); 24 ДЦК-1; (лек-6); неделя: 14","12/03/2025","16:05","12/03/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 3/230; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 14","БГЭУ: 3/230","True"
"АЭМ; БГЭУ: 3/136а; (АК4); 25 АСП-12; (Атт-1); неделя: 6","10/07/2025","11:15","10/07/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 3/136а; (Аттестационная комиссия-4); 25 АСП-12; (Аттестация); неделя: 6","БГЭУ: 3/136а","True"
"АЭМ; БГЭУ: 3/234; (МЭ); 22 ДЦК-1; (лек-9); неделя: 6","10/07/2025","16:05","10/07/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 3/234; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 6","БГЭУ: 3/234","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-8); неделя: 6","10/07/2025","17:45","10/07/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 6","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-7); неделя: 6","10/08/2025","16:05","10/08/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 6","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 22 ДЦК-1; (кон-1); неделя: 18","12/30/2025","14:35","12/30/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 22 ДЦК-1; (консультация); неделя: 18","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 4/402; (МЭ); 22 ДЦК-1; (экз-1); неделя: 18","01/03/2026","13:05","01/03/2026","14:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/402; (Математическая экономика); 22 ДЦК-1; (экзамен); неделя: 18","БГЭУ: 4/402","True"
"АЭМ; БГЭУ: 4/402; (МЭ); 22 ДЦК-1; (экз-2); неделя: 18","01/03/2026","14:35","01/03/2026","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 4/402; (Математическая экономика); 22 ДЦК-1; (экзамен); неделя: 18","БГЭУ: 4/402","True"
"АЭМ; БГЭУ: 4/402; (МЭ); 22 ДЦК-1; (экз-3); неделя: 18","01/03/2026","16:05","01/03/2026","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/402; (Математическая экономика); 22 ДЦК-1; (экзамен); неделя: 18","БГЭУ: 4/402","True"
"АЭМ; БГЭУ: 4/406; (МЭ); 22 ДЦК-1; (лек-10); неделя: 5","09/30/2025","16:05","09/30/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/406; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 5","БГЭУ: 4/406","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-9); неделя: 5","09/30/2025","17:45","09/30/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 5","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-8); неделя: 5","10/01/2025","16:05","10/01/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 5","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 1/603; (МЭ); 22 ДЦК-1; (лек-11); неделя: 8","10/21/2025","16:05","10/21/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 1/603; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 8","БГЭУ: 1/603","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-10); неделя: 8","10/21/2025","17:45","10/21/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 8","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 7/11; (Э); 24 ВВУ-1; (кон-1); неделя: 8","10/25/2025","8:15","10/25/2025","9:35","False","Аксень Эрнест Маврициевич; БГЭУ: 7/11; (Эконометрика); 24 ВВУ-1; (консультация); неделя: 8","БГЭУ: 7/11","True"
"АЭМ; БГЭУ: 7/11; (Э); 24 ВВУ-1; (экз-1); неделя: 8","10/25/2025","9:45","10/25/2025","11:05","False","Аксень Эрнест Маврициевич; БГЭУ: 7/11; (Эконометрика); 24 ВВУ-1; (экзамен); неделя: 8","БГЭУ: 7/11","True"
"АЭМ; БГЭУ: 3/250; (МЭ); 22 ДЦК-1; (лек-12); неделя: 10","11/04/2025","16:05","11/04/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 3/250; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 10","БГЭУ: 3/250","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-9); неделя: 10","11/05/2025","14:35","11/05/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 10","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 4/703; (МЭ); 22 ДЦК-1; (лек-13); неделя: 11","11/11/2025","16:05","11/11/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/703; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 11","БГЭУ: 4/703","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-10); неделя: 11","11/12/2025","14:35","11/12/2025","15:55","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 11","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 3/234; (ЦПБ); 25ЗБ01; (лек-4); неделя: 11","11/15/2025","9:45","11/15/2025","11:05","False","Аксень Эрнест Маврициевич; БГЭУ: 3/234; (Цифровая поддержка бизнеса); 25ЗБ01; (лекции); неделя: 11","БГЭУ: 3/234","True"
"АЭМ; БГЭУ: 2/304; (ЦПБ); 25ЗБ011; (Лаб-1); неделя: 11","11/15/2025","11:15","11/15/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 2/304; (Цифровая поддержка бизнеса); 25ЗБ011; (Лабораторные занятия); неделя: 11","БГЭУ: 2/304","True"
"АЭМ; БГЭУ: 4/703; (МЭ); 22 ДЦК-1; (лек-14); неделя: 12","11/18/2025","16:05","11/18/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/703; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 12","БГЭУ: 4/703","True"
"АЭМ; БГЭУ: 4/503; (МЭ); 24 ДЦК-1; (лек-11); неделя: 12","11/19/2025","16:05","11/19/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/503; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 12","БГЭУ: 4/503","True"
"АЭМ; БГЭУ: 3/329; (УЭ); 25ЗБ01; (лек-4); неделя: 12","11/21/2025","17:45","11/21/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 3/329; (Управленческая экономика); 25ЗБ01; (лекции); неделя: 12","БГЭУ: 3/329","True"
"АЭМ; БГЭУ: 3/329; (УЭ); 25ЗБ01; (пра-4); неделя: 12","11/21/2025","19:15","11/21/2025","20:35","False","Аксень Эрнест Маврициевич; БГЭУ: 3/329; (Управленческая экономика); 25ЗБ01; (практические занятия); неделя: 12","БГЭУ: 3/329","True"
"АЭМ; БГЭУ: 4/703; (МЭ); 22 ДЦК-1; (лек-15); неделя: 13","11/25/2025","16:05","11/25/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/703; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 13","БГЭУ: 4/703","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 22 ДЦК-1; (лек-16); неделя: 13","11/25/2025","17:45","11/25/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 13","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 3/230; (МЭ); 24 ДЦК-1; (лек-12); неделя: 13","11/26/2025","16:05","11/26/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 3/230; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 13","БГЭУ: 3/230","True"
"АЭМ; БГЭУ: 4/405; (ЦПБ); 25ЗБ01; (зач-1); неделя: 13","11/26/2025","17:45","11/26/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 4/405; (Цифровая поддержка бизнеса); 25ЗБ01; (зачет); неделя: 13","БГЭУ: 4/405","True"
"АЭМ; БГЭУ: 2/215; (УЭ); 25ЗБ01; (кон-1); неделя: 13","11/29/2025","9:45","11/29/2025","11:05","False","Аксень Эрнест Маврициевич; БГЭУ: 2/215; (Управленческая экономика); 25ЗБ01; (консультация); неделя: 13","БГЭУ: 2/215","True"
"АЭМ; БГЭУ: 2/215; (УЭ); 25ЗБ01; (экз-1); неделя: 13","11/29/2025","11:15","11/29/2025","12:35","False","Аксень Эрнест Маврициевич; БГЭУ: 2/215; (Управленческая экономика); 25ЗБ01; (экзамен); неделя: 13","БГЭУ: 2/215","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-11); неделя: 3","09/16/2025","17:45","09/16/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 3","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-12); неделя: 3","09/16/2025","19:15","09/16/2025","20:35","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 3","БГЭУ: 1/805","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 24 ДЦК-1; (лек-13); неделя: 3","09/17/2025","16:05","09/17/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 24 ДЦК-1; (лекции); неделя: 3","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 4/801; (МЭ); 22 ДЦК-1; (лек-17); неделя: 3","09/18/2025","16:05","09/18/2025","17:25","False","Аксень Эрнест Маврициевич; БГЭУ: 4/801; (Математическая экономика); 22 ДЦК-1; (лекции); неделя: 3","БГЭУ: 4/801","True"
"АЭМ; БГЭУ: 1/805; (ИП); 22 ДАП-1; (лек-13); неделя: 4","09/23/2025","17:45","09/23/2025","19:05","False","Аксень Эрнест Маврициевич; БГЭУ: 1/805; (Инвестиционное проектирование); 22 ДАП-1; (лекции); неделя: 4","БГЭУ: 1/805","True"
